EE20212286(01),2021-10-01 09:30,2021-10-07 10:40,2021-10-20 17:45:10.146551
EE20212285(01),2021-10-01 09:30,2021-10-07 10:20,2021-10-20 17:45:10.146558
EE20212327(01),2021-10-01 16:00,2021-10-07 10:00,2021-10-20 17:45:10.146565
EE20212328(01),2021-10-01 16:00,2021-10-07 10:00,2021-10-20 17:45:10.146571
EE20212329(01),2021-10-01 16:00,2021-10-07 10:00,2021-10-20 17:45:10.146578
EE20212325(01),2021-10-01 16:00,2021-10-07 10:00,2021-10-20 17:45:10.146585
EE20212306(01),2021-10-01 10:00,2021-10-07 10:00,2021-10-20 17:45:10.146591
EE20212284(01),2021-10-01 09:30,2021-10-07 10:00,2021-10-20 17:45:10.146598
EE20212307(01),2021-10-01 10:00,2021-10-07 10:00,2021-10-20 17:45:10.146605
EE20212326(01),2021-10-01 16:00,2021-10-07 10:00,2021-10-20 17:45:10.146612
EE20212260(01),2021-10-06 14:50,2021-10-06 15:10,2021-10-20 17:45:10.146618
EE20212305(01),2021-10-01 10:00,2021-10-06 10:00,2021-10-20 17:45:10.146625
EE20212314(01),2021-10-01 10:00,2021-10-06 10:00,2021-10-20 17:45:10.146631
EE20212313(01),2021-10-01 10:00,2021-10-06 10:00,2021-10-20 17:45:10.146638
EE20212315(01),2021-10-01 10:00,2021-10-06 10:00,2021-10-20 17:45:10.146645
EE20212311(01),2021-10-01 10:00,2021-10-06 10:00,2021-10-20 17:45:10.146651
EE20212606(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.259638
EE20212608(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.259963
EE20212610(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.260159
EE20212609(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.260354
EE20212605(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.260548
EE20212607(01),2021-10-21 10:00,2021-10-27 09:30,2021-10-21 08:46:24.260745
EE20212611(01),2021-10-21 17:00,2021-10-27 14:00,2021-10-21 17:05:13.958945
EE20212612(01),2021-10-21 17:00,2021-10-27 14:00,2021-10-21 17:05:13.959158
EE20212618(01),2021-10-21 18:00,2021-10-27 11:40,2021-10-21 17:05:13.959364
EE20212617(01),2021-10-21 18:00,2021-10-27 11:20,2021-10-21 17:05:13.959570
EE20212616(01),2021-10-21 17:30,2021-10-27 11:00,2021-10-21 17:05:13.959935
EE20212615(01),2021-10-21 17:30,2021-10-27 10:40,2021-10-21 17:05:13.960145
EE20212614(01),2021-10-21 17:30,2021-10-27 10:20,2021-10-21 17:05:13.960350
EE20212613(01),2021-10-21 17:30,2021-10-27 10:00,2021-10-21 17:05:13.960670
EE20212622(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.581682
EE20212623(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.581992
EE20212624(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.582238
EE20212451(01),2021-10-21 19:30,2021-10-27 10:00,2021-10-22 09:35:24.583168
EE20212627(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.583407
EE20212619(01),2021-10-21 19:00,2021-10-27 10:00,2021-10-22 09:35:24.583687
EE20212626(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.583903
EE20212625(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.584115
EE20212620(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.584327
EE20212621(01),2021-10-21 18:00,2021-10-27 10:00,2021-10-22 09:35:24.584600
EE20212628(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.584815
EE20212631(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.586190
EE20212630(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.586404
EE20212629(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.586681
EE20212633(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.586900
EE20212632(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.587111
EE20212634(01),2021-10-21 17:55,2021-10-27 09:30,2021-10-22 09:35:24.587352
EE20212447(01),2021-10-12 17:30,2021-10-18 10:00,2021-10-22 09:35:24.598255
